"S66x8_53",1,"2751_07MeOHPeptide110_dim_S66x8",-1,"2749_07MeOHPeptide100_monA_S66x8",-1,"2749_07MeOHPeptide100_monB_S66x8",-7.68
"S66x8_54",1,"2752_07MeOHPeptide125_dim_S66x8",-1,"2749_07MeOHPeptide100_monA_S66x8",-1,"2749_07MeOHPeptide100_monB_S66x8",-6.19
"S66x8_55",1,"2753_07MeOHPeptide150_dim_S66x8",-1,"2749_07MeOHPeptide100_monA_S66x8",-1,"2749_07MeOHPeptide100_monB_S66x8",-3.649
"S66x8_56",1,"2754_07MeOHPeptide200_dim_S66x8",-1,"2749_07MeOHPeptide100_monA_S66x8",-1,"2749_07MeOHPeptide100_monB_S66x8",-1.099
"S66x8_58",1,"2756_08MeOHWater095_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-4.985
"S66x8_59",1,"2757_08MeOHWater100_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-5.023
"S66x8_60",1,"2758_08MeOHWater105_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-4.867
"S66x8_61",1,"2759_08MeOHWater110_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-4.601
"S66x8_62",1,"2760_08MeOHWater125_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-3.595
"S66x8_63",1,"2761_08MeOHWater150_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-2.201
"S66x8_64",1,"2762_08MeOHWater200_dim_S66x8",-1,"2757_08MeOHWater100_monA_S66x8",-1,"2757_08MeOHWater100_monB_S66x8",-0.908
"S66x8_66",1,"2764_09MeNH2MeOH095_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-3.037
"S66x8_67",1,"2765_09MeNH2MeOH100_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-3.029
"S66x8_68",1,"2766_09MeNH2MeOH105_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-2.889
"S66x8_69",1,"2767_09MeNH2MeOH110_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-2.68
"S66x8_70",1,"2768_09MeNH2MeOH125_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-1.97
"S66x8_71",1,"2769_09MeNH2MeOH150_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-1.097
"S66x8_72",1,"2770_09MeNH2MeOH200_dim_S66x8",-1,"2765_09MeNH2MeOH100_monA_S66x8",-1,"2765_09MeNH2MeOH100_monB_S66x8",-0.394
"S66x8_74",1,"2772_10MeNH2MeNH2095_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-4.068
"S66x8_75",1,"2773_10MeNH2MeNH2100_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-4.127
"S66x8_76",1,"2774_10MeNH2MeNH2105_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-3.985
"S66x8_77",1,"2775_10MeNH2MeNH2110_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-3.73
"S66x8_78",1,"2776_10MeNH2MeNH2125_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-2.777
"S66x8_79",1,"2777_10MeNH2MeNH2150_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-1.302
"S66x8_80",1,"2778_10MeNH2MeNH2200_dim_S66x8",-1,"2773_10MeNH2MeNH2100_monA_S66x8",-1,"2773_10MeNH2MeNH2100_monB_S66x8",-0.388
"S66x8_82",1,"2780_11MeNH2Peptide095_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-5.334
"S66x8_83",1,"2781_11MeNH2Peptide100_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-5.387
"S66x8_84",1,"2782_11MeNH2Peptide105_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-5.221
"S66x8_85",1,"2783_11MeNH2Peptide110_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-4.926
"S66x8_86",1,"2784_11MeNH2Peptide125_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-3.204
"S66x8_87",1,"2785_11MeNH2Peptide150_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-1.402
"S66x8_88",1,"2786_11MeNH2Peptide200_dim_S66x8",-1,"2781_11MeNH2Peptide100_monA_S66x8",-1,"2781_11MeNH2Peptide100_monB_S66x8",-0.457
"S66x8_90",1,"2788_12MeNH2Water095_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-7.224
"S66x8_91",1,"2789_12MeNH2Water100_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-7.259
"S66x8_92",1,"2790_12MeNH2Water105_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-7.036
"S66x8_93",1,"2791_12MeNH2Water110_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-6.659
"S66x8_94",1,"2792_12MeNH2Water125_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-5.217
"S66x8_95",1,"2793_12MeNH2Water150_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-3.149
"S66x8_96",1,"2794_12MeNH2Water200_dim_S66x8",-1,"2789_12MeNH2Water100_monA_S66x8",-1,"2789_12MeNH2Water100_monB_S66x8",-1.195
"S66x8_98",1,"2796_13PeptideMeOH095_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-6.149
"S66x8_99",1,"2797_13PeptideMeOH100_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-6.213
"S66x8_100",1,"2798_13PeptideMeOH105_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-6.053
"S66x8_101",1,"2799_13PeptideMeOH110_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-5.762
"S66x8_102",1,"2800_13PeptideMeOH125_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-4.615
"S66x8_103",1,"2801_13PeptideMeOH150_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-2.952
"S66x8_104",1,"2802_13PeptideMeOH200_dim_S66x8",-1,"2797_13PeptideMeOH100_monA_S66x8",-1,"2797_13PeptideMeOH100_monB_S66x8",-1.308
"S66x8_106",1,"2804_14PeptideMeNH2095_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-7.379
"S66x8_107",1,"2805_14PeptideMeNH2100_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-7.478
"S66x8_108",1,"2806_14PeptideMeNH2105_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-7.31
"S66x8_109",1,"2807_14PeptideMeNH2110_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-6.978
"S66x8_110",1,"2808_14PeptideMeNH2125_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-5.611
"S66x8_111",1,"2809_14PeptideMeNH2150_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-3.552
"S66x8_112",1,"2810_14PeptideMeNH2200_dim_S66x8",-1,"2805_14PeptideMeNH2100_monA_S66x8",-1,"2805_14PeptideMeNH2100_monB_S66x8",-1.492
"S66x8_114",1,"2812_15PeptidePeptide095_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-8.59
"S66x8_115",1,"2813_15PeptidePeptide100_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-8.673
"S66x8_116",1,"2814_15PeptidePeptide105_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-8.485
"S66x8_117",1,"2815_15PeptidePeptide110_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-8.131
"S66x8_118",1,"2816_15PeptidePeptide125_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-6.677
"S66x8_119",1,"2817_15PeptidePeptide150_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-4.426
"S66x8_120",1,"2818_15PeptidePeptide200_dim_S66x8",-1,"2813_15PeptidePeptide100_monA_S66x8",-1,"2813_15PeptidePeptide100_monB_S66x8",-1.782
"S66x8_122",1,"2820_16PeptideWater095_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-5.097
"S66x8_123",1,"2821_16PeptideWater100_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-5.146
"S66x8_124",1,"2822_16PeptideWater105_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-5.006
"S66x8_125",1,"2823_16PeptideWater110_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-4.758
"S66x8_126",1,"2824_16PeptideWater125_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-3.805
"S66x8_127",1,"2825_16PeptideWater150_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-2.458
"S66x8_128",1,"2826_16PeptideWater200_dim_S66x8",-1,"2821_16PeptideWater100_monA_S66x8",-1,"2821_16PeptideWater100_monB_S66x8",-1.136
"S66x8_130",1,"2828_17UracilUracilBP095_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-17.19
"S66x8_131",1,"2829_17UracilUracilBP100_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-17.432
"S66x8_132",1,"2830_17UracilUracilBP105_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-17.078
"S66x8_133",1,"2831_17UracilUracilBP110_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-16.352
"S66x8_134",1,"2832_17UracilUracilBP125_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-13.263
"S66x8_135",1,"2833_17UracilUracilBP150_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-8.41
"S66x8_136",1,"2834_17UracilUracilBP200_dim_S66x8",-1,"2829_17UracilUracilBP100_monA_S66x8",-1,"2829_17UracilUracilBP100_monB_S66x8",-3.357
"S66x8_138",1,"2836_18WaterPyridine095_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-6.853
"S66x8_139",1,"2837_18WaterPyridine100_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-6.872
"S66x8_140",1,"2838_18WaterPyridine105_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-6.653
"S66x8_141",1,"2839_18WaterPyridine110_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-6.294
"S66x8_142",1,"2840_18WaterPyridine125_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-4.939
"S66x8_143",1,"2841_18WaterPyridine150_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-3.013
"S66x8_144",1,"2842_18WaterPyridine200_dim_S66x8",-1,"2837_18WaterPyridine100_monA_S66x8",-1,"2837_18WaterPyridine100_monB_S66x8",-1.189
"S66x8_146",1,"2844_19MeOHPyridine095_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-7.366
"S66x8_147",1,"2845_19MeOHPyridine100_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-7.451
"S66x8_148",1,"2846_19MeOHPyridine105_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-7.263
"S66x8_149",1,"2847_19MeOHPyridine110_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-6.911
"S66x8_150",1,"2848_19MeOHPyridine125_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-5.49
"S66x8_151",1,"2849_19MeOHPyridine150_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-3.385
"S66x8_152",1,"2850_19MeOHPyridine200_dim_S66x8",-1,"2845_19MeOHPyridine100_monA_S66x8",-1,"2845_19MeOHPyridine100_monB_S66x8",-1.336
"S66x8_154",1,"2852_20AcOHAcOH095_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-19.07
"S66x8_155",1,"2853_20AcOHAcOH100_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-19.328
"S66x8_156",1,"2854_20AcOHAcOH105_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-18.923
"S66x8_157",1,"2855_20AcOHAcOH110_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-18.106
"S66x8_158",1,"2856_20AcOHAcOH125_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-14.657
"S66x8_159",1,"2857_20AcOHAcOH150_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-9.246
"S66x8_160",1,"2858_20AcOHAcOH200_dim_S66x8",-1,"2853_20AcOHAcOH100_monA_S66x8",-1,"2853_20AcOHAcOH100_monB_S66x8",-3.595
"S66x8_162",1,"2860_21AcNH2AcNH2095_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-16.242
"S66x8_163",1,"2861_21AcNH2AcNH2100_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-16.441
"S66x8_164",1,"2862_21AcNH2AcNH2105_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-16.085
"S66x8_165",1,"2863_21AcNH2AcNH2110_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-15.386
"S66x8_166",1,"2864_21AcNH2AcNH2125_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-12.485
"S66x8_167",1,"2865_21AcNH2AcNH2150_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-8.022
"S66x8_168",1,"2866_21AcNH2AcNH2200_dim_S66x8",-1,"2861_21AcNH2AcNH2100_monA_S66x8",-1,"2861_21AcNH2AcNH2100_monB_S66x8",-3.009
"S66x8_170",1,"2868_22AcOHUracil095_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-19.47
"S66x8_171",1,"2869_22AcOHUracil100_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-19.732
"S66x8_172",1,"2870_22AcOHUracil105_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-19.358
"S66x8_173",1,"2871_22AcOHUracil110_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-18.581
"S66x8_174",1,"2872_22AcOHUracil125_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-15.243
"S66x8_175",1,"2873_22AcOHUracil150_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-9.907
"S66x8_176",1,"2874_22AcOHUracil200_dim_S66x8",-1,"2869_22AcOHUracil100_monA_S66x8",-1,"2869_22AcOHUracil100_monB_S66x8",-4.161
"S66x8_178",1,"2876_23AcNH2Uracil095_dim_S66x8",-1,"2877_23AcNH2Uracil100_monA_S66x8",-1,"2877_23AcNH2Uracil100_monB_S66x8",-19.157
"S66x8_179",1,"2877_23AcNH2Uracil100_dim_S66x8",-1,"2877_23AcNH2Uracil100_monA_S66x8",-1,"2877_23AcNH2Uracil100_monB_S66x8",-19.419
